source,target
铸造职业在工作时所获得的灵感和经验，日积月累，可提升铸造等级，逐步掌握其各项技能。,"鍛造クラスが作業時に獲得するEXPを貯めると、鍛造レベルを上げ、それに伴って各種スキルを習得できる。<br>毎日の採取で一定確率で<style=""accent-gn"">追加</style>EXPを獲得できる。"
铸造职业专精点,鍛造クラスEXポイント
用于提升铸造的专精等级，提高该职业在工作中的生产效率。,鍛造のマスタリーレベルと、このクラスの作業中の生産効率を上げるのに用いる。
工艺职业经验,工芸EXP
工艺职业在工作时所获得的灵感和经验，日积月累，可提升工艺等级，逐步掌握其各项技能。,"工芸クラスが作業時に獲得するEXPを貯めると、工芸レベルを上げ、それに伴って各種スキルを習得できる。<br>毎日の採取で一定確率で<style=""accent-gn"">追加</style>EXPを獲得できる。"
工艺职业专精点,工芸熟練ポイント
用于提升工艺的专精等级，提高该职业在工作中的生产效率。,工芸の熟練ポイントレベルと、このクラスの作業中の生産効率を上げるのに用いる。
木作职业经验,木工EXP
材料加工职业在工作时所获得的灵感和经验，日积月累，可提升材料加工等级，逐步掌握其各项技能。,"素材加工クラスが作業時に獲得するEXPを貯めると、植素材加工レベルを上げ、それに伴って各種スキルを習得できる。<br>毎日の採取で一定確率で<style=""accent-gn"">追加</style>EXPを獲得できる。"
木作职业专精点,木工熟練ポイント
用于提升材料加工的专精等级，提高该职业在工作中的生产效率。,素材加工のマスタリーレベルと、このクラスの作業中の生産効率を上げるのに用いる。
织造职业经验,織物EXP
职业虎之书·等级1,クラス虎の巻G1
使用后可以为当前职业提升10熟练度。,使用後、現在のクラスの器用さが10上昇する。
职业虎之书·等级2,クラス虎の巻G2
使用后可以为当前职业提升100熟练度。,使用後、現在のクラスの器用さが100上昇する。
职业虎之书·等级3,クラス虎の巻G3
使用后可以为当前职业提升500熟练度。,使用後、現在のクラスの器用さが500上昇する。
星耀晶核·雷影剑士,星光結晶核・ストームブレイド
在侍刃的职业熟练度面临瓶颈时，可以用来突破该上限。,ストームブレイドのクラス器用さが上限に達したとき、その上限を突破するために使用できる。
星耀晶核·巨刃守护,星光結晶核・ヘヴィガーディアン
在巨刃守护者的职业熟练度面临瓶颈时，可以用来突破该上限。,ヘヴィガーディアンのクラス器用さが上限に達したとき、その上限を突破するために使用できる。
星耀晶核·冰魔导师,星光結晶核・フロストメイジ
在冰魔导师的职业熟练度面临瓶颈时，可以用来突破该上限。,フロストメイジのクラス器用さが上限に達したとき、その上限を突破するために使用できる。
星耀晶核·森语者,星光結晶核・ヴァーダントオラクル
在森语者的职业熟练度面临瓶颈时，可以用来突破该上限。,ヴァーダントオラクルのクラス器用さが上限に達したとき、その上限を突破するために使用できる。
星耀晶核·神射手,星光結晶核・ディバインアーチャー
在神射手的职业熟练度面临瓶颈时，可以用来突破该上限。,ディバインアーチャーのクラス器用さが上限に達したとき、その上限を突破するために使用できる。
星耀晶核·青岚骑士,星光結晶核・ゲイルランサー
在青岚骑士的职业熟练度面临瓶颈时，可以用来突破该上限。,ゲイルランサーのクラス器用さが上限に達したとき、その上限を突破するために使用できる。
星耀晶核·神盾骑士,星光結晶核・シールドファイター
在神盾骑士的职业熟练度面临瓶颈时，可以用来突破该上限。,シールドファイターのクラス器用さが上限に達したとき、その上限を突破するために使用できる。
奥术刻印·攻击,奥義の刻印・攻撃
收集后可用于激发天赋中攻击类型的一些关键节点。（在培养天赋的过程中，第一次消耗刻印的时候，刻印道具会被扣除并存储在天赋系统里，之后此类道具可在所有天赋方案中共享，但不会再回到背包。）,収集後、攻撃タイプのアビリティにおけるいくつかの重要ノードを開放するのに用いる（アビリティの育成で初めて刻印を消費すると、その刻印は消費されると同時にアビリティシステム内で保存され、以後は全てのアビリティプランで共有されて所持品には戻らない）。
奥术刻印·辅助,奥義の刻印・支援
收集后可用于激发天赋中辅助类型的一些关键节点。（在培养天赋的过程中，第一次消耗刻印的时候，刻印道具会被扣除并存储在天赋系统里，之后此类道具可在所有天赋方案中共享，但不会再回到背包。）,収集後、支援タイプのアビリティにおけるいくつかの重要ノードを開放するのに用いる（アビリティの育成で初めて刻印を消費すると、その刻印は消費されると同時にアビリティシステム内で保存され、以後は全てのアビリティプランで共有されて所持品には戻らない）。
奥术刻印·守护,奥義の刻印・防御
收集后可用于激发天赋中守护类型的一些关键节点。（在培养天赋的过程中，第一次消耗刻印的时候，刻印道具会被扣除并存储在天赋系统里，之后此类道具可在所有天赋方案中共享，但不会再回到背包。）,収集後、防御タイプのアビリティにおけるいくつかの重要ノードを開放するのに用いる（アビリティの育成で初めて刻印を消費すると、その刻印は消費されると同時にアビリティシステム内で保存され、以後は全てのアビリティプランで共有されて所持品には戻らない）。
培养天赋时存储在天赋系统里的攻击刻印，可用于激发天赋中攻击类型的一些关键节点（在培养天赋的过程中，第一次消耗刻印的时候，刻印道具会被扣除并存储在天赋系统里，之后此类道具可在所有天赋方案中共享，但不会再回到背包。）,アビリティ育成時、アビリティシステム内の攻撃刻印を保存し、攻撃タイプの主要ノードを開放するのに用いる（アビリティの育成で初めて刻印を消費すると、その刻印は消費されると同時にアビリティシステム内で保存され、以後は全てのアビリティプランで共有されて所持品には戻らない）。
培养天赋时存储在天赋系统里的辅助刻印，可用于激发天赋中辅助类型的一些关键节点（在培养天赋的过程中，第一次消耗刻印的时候，刻印道具会被扣除并存储在天赋系统里，之后此类道具可在所有天赋方案中共享，但不会再回到背包。）,アビリティ育成時、アビリティシステム内の支援刻印を保存し、支援タイプの主要ノードを開放するのに用いる（アビリティの育成で初めて刻印を消費すると、その刻印は消費されると同時にアビリティシステム内で保存され、以後は全てのアビリティプランで共有されて所持品には戻らない）。
培养天赋时存储在天赋系统里的守护刻印，可用于激发天赋中守护类型的一些关键节点（在培养天赋的过程中，第一次消耗刻印的时候，刻印道具会被扣除并存储在天赋系统里，之后此类道具可在所有天赋方案中共享，但不会再回到背包。）,アビリティ育成時、アビリティシステム内の防御刻印を保存し、防御タイプの主要ノードを開放するのに用いる（アビリティの育成で初めて刻印を消費すると、その刻印は消費されると同時にアビリティシステム内で保存され、以後は全てのアビリティプランで共有されて所持品には戻らない）。
高级战术指南,上級戦術マニュアル
充满高级作战经验的战术指南，可以打破一些技巧方面的瓶颈。<br>技能等级提升至10级后，继续提升等级需要消耗此道具。,高度な戦闘経験が詰まった戦術マニュアル。いくつかの技術的ボトルネックを打ち破ることができる。<br>スキルレベルが10に達した後、さらにレベルを上げるにはこのアイテムを消費する必要がある。
雷影剑士进阶之书,ストームブレイドの書
是进阶雷影剑士职业技能的必须材料。,ストームブレイドのクラススキルをランクアップさせるための必須素材。
巨刃守护者进阶之书,ヘヴィガーディアンの書
是进阶巨刃守护者职业技能的必须材料。,ヘヴィガーディアンのクラススキルをランクアップさせるための必須素材。
冰魔导师进阶之书,フロストメイジの書
是进阶冰魔导师职业技能的必须材料。,フロストメイジのクラススキルをランクアップさせるための必須素材。
森语者进阶之书,ヴァーダントオラクルの書
